47.643260 -122.205034, 105.000000, 5.000000, 0.000000, 1380803777525846, 03.10.2013 15:36:17
47.643249 -122.204969, 105.000000, 5.000000, 0.000000, 1380803777827221, 03.10.2013 15:36:17
47.643237 -122.204904, 105.000000, 5.000000, 0.000000, 1380803778128617, 03.10.2013 15:36:18
47.643225 -122.204840, 105.000000, 5.000000, 0.000000, 1380803778429308, 03.10.2013 15:36:18
47.643213 -122.204775, 105.000000, 5.000000, 0.000000, 1380803778730209, 03.10.2013 15:36:18
47.643202 -122.204711, 105.000000, 5.000000, 0.000000, 1380803779031838, 03.10.2013 15:36:19
47.643190 -122.204646, 105.000000, 5.000000, 0.000000, 1380803779333260, 03.10.2013 15:36:19
47.643178 -122.204582, 105.000000, 5.000000, 0.000000, 1380803779634612, 03.10.2013 15:36:19
47.643167 -122.204517, 105.000000, 5.000000, 0.000000, 1380803779935699, 03.10.2013 15:36:19
47.643154 -122.204456, 98.000000, 5.000000, 0.000000, 1380803780237027, 03.10.2013 15:36:20
47.643148 -122.204390, 98.000000, 5.000000, 0.000000, 1380803780538104, 03.10.2013 15:36:20
47.643141 -122.204323, 98.000000, 5.000000, 0.000000, 1380803780839305, 03.10.2013 15:36:20
47.643135 -122.204257, 98.000000, 5.000000, 0.000000, 1380803781139949, 03.10.2013 15:36:21
47.643129 -122.204191, 98.000000, 5.000000, 0.000000, 1380803781441061, 03.10.2013 15:36:21
47.643122 -122.204125, 98.000000, 5.000000, 0.000000, 1380803781742800, 03.10.2013 15:36:21
47.643116 -122.204059, 98.000000, 5.000000, 0.000000, 1380803782044204, 03.10.2013 15:36:22
47.643113 -122.203993, 91.000000, 5.000000, 0.000000, 1380803782345576, 03.10.2013 15:36:22
47.643113 -122.203926, 91.000000, 5.000000, 0.000000, 1380803782646301, 03.10.2013 15:36:22
47.643112 -122.203859, 91.000000, 5.000000, 0.000000, 1380803782947642, 03.10.2013 15:36:22
47.643111 -122.203792, 91.000000, 5.000000, 0.000000, 1380803783248972, 03.10.2013 15:36:23
47.643110 -122.203725, 91.000000, 5.000000, 0.000000, 1380803783550321, 03.10.2013 15:36:23
47.643109 -122.203659, 91.000000, 5.000000, 0.000000, 1380803783851685, 03.10.2013 15:36:23
47.643108 -122.203592, 91.000000, 5.000000, 0.000000, 1380803784153258, 03.10.2013 15:36:24
47.643111 -122.203527, 71.000000, 5.000000, 0.000000, 1380803784454672, 03.10.2013 15:36:24
47.643125 -122.203464, 71.000000, 5.000000, 0.000000, 1380803784755790, 03.10.2013 15:36:24
47.643140 -122.203400, 71.000000, 5.000000, 0.000000, 1380803785056984, 03.10.2013 15:36:25
47.643155 -122.203337, 71.000000, 5.000000, 0.000000, 1380803785358576, 03.10.2013 15:36:25
47.643169 -122.203274, 71.000000, 5.000000, 0.000000, 1380803785659284, 03.10.2013 15:36:25
47.643184 -122.203211, 71.000000, 5.000000, 0.000000, 1380803785959893, 03.10.2013 15:36:25
47.643207 -122.203154, 57.000000, 5.000000, 0.000000, 1380803786261315, 03.10.2013 15:36:26
47.643241 -122.203076, 57.000000, 5.000000, 0.000000, 1380803786562426, 03.10.2013 15:36:26
47.643276 -122.202998, 57.000000, 5.000000, 0.000000, 1380803786863781, 03.10.2013 15:36:26
47.643318 -122.202931, 35.000000, 7.000000, 0.000000, 1380803787165114, 03.10.2013 15:36:27
47.643370 -122.202877, 35.000000, 7.000000, 0.000000, 1380803787466532, 03.10.2013 15:36:27
47.643421 -122.202824, 35.000000, 7.000000, 0.000000, 1380803787768101, 03.10.2013 15:36:27
47.643473 -122.202771, 13.000000, 7.000000, 0.000000, 1380803788069754, 03.10.2013 15:36:28
47.643534 -122.202750, 13.000000, 7.000000, 0.000000, 1380803788371028, 03.10.2013 15:36:28
47.643596 -122.202729, 13.000000, 7.000000, 0.000000, 1380803788672395, 03.10.2013 15:36:28
47.643657 -122.202708, 13.000000, 7.000000, 0.000000, 1380803788973736, 03.10.2013 15:36:28
47.643711 -122.202665, 40.000000, 7.000000, 0.000000, 1380803789274293, 03.10.2013 15:36:29
47.643759 -122.202605, 40.000000, 7.000000, 0.000000, 1380803789575662, 03.10.2013 15:36:29
47.643807 -122.202545, 40.000000, 7.000000, 0.000000, 1380803789877086, 03.10.2013 15:36:29
47.643853 -122.202484, 73.000000, 7.000000, 0.000000, 1380803790178776, 03.10.2013 15:36:30
47.643872 -122.202394, 73.000000, 7.000000, 0.000000, 1380803790479330, 03.10.2013 15:36:30
47.643893 -122.202307, 69.000000, 7.000000, 0.000000, 1380803790781167, 03.10.2013 15:36:30
47.643916 -122.202220, 69.000000, 7.000000, 0.000000, 1380803791084599, 03.10.2013 15:36:31
47.643938 -122.202132, 69.000000, 7.000000, 0.000000, 1380803791385973, 03.10.2013 15:36:31
47.643930 -122.202039, 97.000000, 7.000000, 0.000000, 1380803791687481, 03.10.2013 15:36:31
47.643923 -122.201947, 97.000000, 7.000000, 0.000000, 1380803791988830, 03.10.2013 15:36:31
47.643915 -122.201854, 97.000000, 7.000000, 0.000000, 1380803792290193, 03.10.2013 15:36:32
47.643907 -122.201761, 97.000000, 7.000000, 0.000000, 1380803792591549, 03.10.2013 15:36:32
47.643892 -122.201672, 117.000000, 7.000000, 0.000000, 1380803792892906, 03.10.2013 15:36:32
47.643855 -122.201565, 117.000000, 7.000000, 0.000000, 1380803793194249, 03.10.2013 15:36:33
47.643818 -122.201458, 117.000000, 7.000000, 0.000000, 1380803793495590, 03.10.2013 15:36:33
47.643780 -122.201352, 121.000000, 9.000000, 0.000000, 1380803793796953, 03.10.2013 15:36:33
47.643738 -122.201249, 121.000000, 9.000000, 0.000000, 1380803794098298, 03.10.2013 15:36:34
47.643690 -122.201154, 131.000000, 9.000000, 0.000000, 1380803794399599, 03.10.2013 15:36:34
47.643637 -122.201063, 131.000000, 9.000000, 0.000000, 1380803794733666, 03.10.2013 15:36:34
47.643583 -122.200972, 131.000000, 9.000000, 0.000000, 1380803795035055, 03.10.2013 15:36:35
47.643531 -122.200882, 141.000000, 9.000000, 0.000000, 1380803795336469, 03.10.2013 15:36:35
47.643467 -122.200806, 141.000000, 9.000000, 0.000000, 1380803795637838, 03.10.2013 15:36:35
47.643404 -122.200730, 141.000000, 9.000000, 0.000000, 1380803795939261, 03.10.2013 15:36:35
47.643341 -122.200655, 141.000000, 9.000000, 0.000000, 1380803796240689, 03.10.2013 15:36:36
47.643278 -122.200579, 141.000000, 9.000000, 0.000000, 1380803796542403, 03.10.2013 15:36:36
47.643214 -122.200508, 151.000000, 9.000000, 0.000000, 1380803796843753, 03.10.2013 15:36:36
47.643143 -122.200449, 151.000000, 9.000000, 0.000000, 1380803797145172, 03.10.2013 15:36:37
47.643072 -122.200391, 151.000000, 9.000000, 0.000000, 1380803797446089, 03.10.2013 15:36:37
47.642986 -122.200320, 151.000000, 9.000000, 0.000000, 1380803797747094, 03.10.2013 15:36:37
47.642899 -122.200252, 150.000000, 11.000000, 0.000000, 1380803798048623, 03.10.2013 15:36:38
47.642813 -122.200178, 150.000000, 11.000000, 0.000000, 1380803798349970, 03.10.2013 15:36:38
47.642727 -122.200105, 150.000000, 11.000000, 0.000000, 1380803798650517, 03.10.2013 15:36:38
47.642641 -122.200031, 150.000000, 11.000000, 0.000000, 1380803798951955, 03.10.2013 15:36:38
47.642555 -122.199958, 150.000000, 11.000000, 0.000000, 1380803799253428, 03.10.2013 15:36:39
47.642469 -122.199884, 150.000000, 11.000000, 0.000000, 1380803799554420, 03.10.2013 15:36:39
47.642391 -122.199798, 139.000000, 11.000000, 0.000000, 1380803799855248, 03.10.2013 15:36:39
47.642316 -122.199701, 139.000000, 11.000000, 0.000000, 1380803800156911, 03.10.2013 15:36:40
47.642241 -122.199605, 139.000000, 11.000000, 0.000000, 1380803800458242, 03.10.2013 15:36:40
47.642175 -122.199498, 124.000000, 11.000000, 0.000000, 1380803800759604, 03.10.2013 15:36:40
47.642120 -122.199377, 124.000000, 11.000000, 0.000000, 1380803801061012, 03.10.2013 15:36:41
47.642064 -122.199255, 124.000000, 11.000000, 0.000000, 1380803801381583, 03.10.2013 15:36:41
47.642009 -122.199133, 124.000000, 11.000000, 0.000000, 1380803801683020, 03.10.2013 15:36:41
47.641953 -122.199011, 124.000000, 11.000000, 0.000000, 1380803801984527, 03.10.2013 15:36:41
47.641898 -122.198890, 124.000000, 11.000000, 0.000000, 1380803802285914, 03.10.2013 15:36:42
47.641852 -122.198762, 110.000000, 11.000000, 0.000000, 1380803802586949, 03.10.2013 15:36:42
47.641818 -122.198624, 110.000000, 11.000000, 0.000000, 1380803802888453, 03.10.2013 15:36:42
47.641784 -122.198486, 110.000000, 11.000000, 0.000000, 1380803803189914, 03.10.2013 15:36:43
47.641750 -122.198348, 110.000000, 11.000000, 0.000000, 1380803803491344, 03.10.2013 15:36:43
47.641716 -122.198210, 110.000000, 11.000000, 0.000000, 1380803803792255, 03.10.2013 15:36:43
47.641682 -122.198072, 110.000000, 11.000000, 0.000000, 1380803804094035, 03.10.2013 15:36:44
47.641648 -122.197935, 107.000000, 11.000000, 0.000000, 1380803804395957, 03.10.2013 15:36:44
47.641619 -122.197795, 107.000000, 11.000000, 0.000000, 1380803804697061, 03.10.2013 15:36:44
47.641590 -122.197654, 107.000000, 11.000000, 0.000000, 1380803804998603, 03.10.2013 15:36:44
47.641561 -122.197514, 107.000000, 11.000000, 0.000000, 1380803805321641, 03.10.2013 15:36:45
47.641532 -122.197373, 107.000000, 11.000000, 0.000000, 1380803805623060, 03.10.2013 15:36:45
47.641498 -122.197208, 107.000000, 11.000000, 0.000000, 1380803805923691, 03.10.2013 15:36:45
47.641463 -122.197042, 107.000000, 11.000000, 0.000000, 1380803806225308, 03.10.2013 15:36:46
47.641429 -122.196876, 107.000000, 11.000000, 0.000000, 1380803806526669, 03.10.2013 15:36:46
47.641395 -122.196710, 107.000000, 11.000000, 0.000000, 1380803806827095, 03.10.2013 15:36:46
47.641360 -122.196544, 107.000000, 11.000000, 0.000000, 1380803807127695, 03.10.2013 15:36:47
47.641326 -122.196378, 107.000000, 11.000000, 0.000000, 1380803807429315, 03.10.2013 15:36:47
47.641235 -122.196323, 179.000000, 13.000000, 0.000000, 1380803807730696, 03.10.2013 15:36:47
47.641118 -122.196320, 179.000000, 13.000000, 0.000000, 1380803808032195, 03.10.2013 15:36:48
47.641001 -122.196316, 179.000000, 13.000000, 0.000000, 1380803808333640, 03.10.2013 15:36:48
47.640883 -122.196313, 179.000000, 13.000000, 0.000000, 1380803808635209, 03.10.2013 15:36:48
47.640768 -122.196312, 178.000000, 13.000000, 0.000000, 1380803808936720, 03.10.2013 15:36:48
47.640651 -122.196306, 178.000000, 13.000000, 0.000000, 1380803809237694, 03.10.2013 15:36:49
47.640534 -122.196303, 180.000000, 13.000000, 0.000000, 1380803809538916, 03.10.2013 15:36:49
47.640417 -122.196303, 180.000000, 13.000000, 0.000000, 1380803809840389, 03.10.2013 15:36:49
47.640300 -122.196303, 180.000000, 13.000000, 0.000000, 1380803810141835, 03.10.2013 15:36:50
47.640182 -122.196303, 180.000000, 13.000000, 0.000000, 1380803810442998, 03.10.2013 15:36:50
47.640065 -122.196303, 180.000000, 13.000000, 0.000000, 1380803810744432, 03.10.2013 15:36:50
47.639950 -122.196312, 188.000000, 13.000000, 0.000000, 1380803811045839, 03.10.2013 15:36:51
47.639834 -122.196336, 188.000000, 13.000000, 0.000000, 1380803811351148, 03.10.2013 15:36:51
47.639718 -122.196360, 188.000000, 13.000000, 0.000000, 1380803811651952, 03.10.2013 15:36:51
47.639602 -122.196384, 188.000000, 13.000000, 0.000000, 1380803811953443, 03.10.2013 15:36:51
47.639486 -122.196408, 188.000000, 13.000000, 0.000000, 1380803812255307, 03.10.2013 15:36:52
47.639370 -122.196432, 188.000000, 13.000000, 0.000000, 1380803812556835, 03.10.2013 15:36:52
47.639272 -122.196529, 213.000000, 13.000000, 0.000000, 1380803812858296, 03.10.2013 15:36:52
47.639174 -122.196623, 213.000000, 13.000000, 0.000000, 1380803813159942, 03.10.2013 15:36:53
47.639094 -122.196748, 229.000000, 13.000000, 0.000000, 1380803813460562, 03.10.2013 15:36:53
47.639026 -122.196887, 242.000000, 13.000000, 0.000000, 1380803813762065, 03.10.2013 15:36:53
47.638971 -122.197040, 242.000000, 13.000000, 0.000000, 1380803814063058, 03.10.2013 15:36:54
47.638961 -122.197212, 268.000000, 13.000000, 0.000000, 1380803814364310, 03.10.2013 15:36:54
47.638965 -122.197383, 287.000000, 13.000000, 0.000000, 1380803814665502, 03.10.2013 15:36:54
47.639000 -122.197549, 287.000000, 13.000000, 0.000000, 1380803814966847, 03.10.2013 15:36:54
47.639048 -122.197701, 317.000000, 13.000000, 0.000000, 1380803815268588, 03.10.2013 15:36:55
47.639134 -122.197820, 317.000000, 13.000000, 0.000000, 1380803815569953, 03.10.2013 15:36:55
47.639219 -122.197938, 317.000000, 13.000000, 0.000000, 1380803815871399, 03.10.2013 15:36:55
47.639323 -122.198016, 334.000000, 13.000000, 0.000000, 1380803816172553, 03.10.2013 15:36:56
47.639430 -122.198084, 2.000000, 13.000000, 0.000000, 1380803816474273, 03.10.2013 15:36:56
47.639547 -122.198078, 2.000000, 13.000000, 0.000000, 1380803816775669, 03.10.2013 15:36:56
47.639660 -122.198049, 24.000000, 13.000000, 0.000000, 1380803817077166, 03.10.2013 15:36:57
47.639767 -122.197978, 24.000000, 13.000000, 0.000000, 1380803817378552, 03.10.2013 15:36:57
47.639848 -122.197856, 48.000000, 13.000000, 0.000000, 1380803817680051, 03.10.2013 15:36:57
47.639926 -122.197727, 79.000000, 13.000000, 0.000000, 1380803817981790, 03.10.2013 15:36:57
47.639949 -122.197557, 79.000000, 13.000000, 0.000000, 1380803818282820, 03.10.2013 15:36:58
47.639956 -122.197386, 97.000000, 13.000000, 0.000000, 1380803818584409, 03.10.2013 15:36:58
47.639940 -122.197215, 119.000000, 13.000000, 0.000000, 1380803818885625, 03.10.2013 15:36:58
47.639883 -122.197063, 119.000000, 13.000000, 0.000000, 1380803819186145, 03.10.2013 15:36:59
47.639824 -122.196913, 122.000000, 13.000000, 0.000000, 1380803819487587, 03.10.2013 15:36:59
47.639757 -122.196772, 135.000000, 13.000000, 0.000000, 1380803819789330, 03.10.2013 15:36:59
47.639674 -122.196650, 140.000000, 13.000000, 0.000000, 1380803820090830, 03.10.2013 15:37:00
47.639584 -122.196538, 140.000000, 13.000000, 0.000000, 1380803820392206, 03.10.2013 15:37:00
47.639494 -122.196427, 140.000000, 13.000000, 0.000000, 1380803820693518, 03.10.2013 15:37:00
47.639405 -122.196315, 140.000000, 13.000000, 0.000000, 1380803820995472, 03.10.2013 15:37:00
47.639315 -122.196204, 140.000000, 13.000000, 0.000000, 1380803821296929, 03.10.2013 15:37:01
47.639232 -122.196084, 133.000000, 13.000000, 0.000000, 1380803821598702, 03.10.2013 15:37:01
47.639152 -122.195957, 133.000000, 13.000000, 0.000000, 1380803821900166, 03.10.2013 15:37:01
47.639071 -122.195832, 133.000000, 13.000000, 0.000000, 1380803822201371, 03.10.2013 15:37:02
47.638991 -122.195705, 133.000000, 13.000000, 0.000000, 1380803822503118, 03.10.2013 15:37:02
47.638911 -122.195578, 133.000000, 13.000000, 0.000000, 1380803822804579, 03.10.2013 15:37:02
47.638831 -122.195451, 133.000000, 13.000000, 0.000000, 1380803823106184, 03.10.2013 15:37:03
47.638744 -122.195338, 139.000000, 13.000000, 0.000000, 1380803823407585, 03.10.2013 15:37:03
47.638655 -122.195224, 139.000000, 13.000000, 0.000000, 1380803823729407, 03.10.2013 15:37:03
47.638567 -122.195110, 139.000000, 13.000000, 0.000000, 1380803824030654, 03.10.2013 15:37:04
47.638464 -122.194979, 139.000000, 13.000000, 0.000000, 1380803824332021, 03.10.2013 15:37:04
47.638362 -122.194847, 139.000000, 13.000000, 0.000000, 1380803824633399, 03.10.2013 15:37:04
47.638260 -122.194716, 139.000000, 13.000000, 0.000000, 1380803824934093, 03.10.2013 15:37:04
47.638162 -122.194581, 138.000000, 15.000000, 0.000000, 1380803825235809, 03.10.2013 15:37:05
47.638062 -122.194447, 138.000000, 15.000000, 0.000000, 1380803825537181, 03.10.2013 15:37:05
47.637961 -122.194313, 138.000000, 15.000000, 0.000000, 1380803825838562, 03.10.2013 15:37:05
47.637861 -122.194179, 138.000000, 15.000000, 0.000000, 1380803826139581, 03.10.2013 15:37:06
47.637760 -122.194045, 138.000000, 15.000000, 0.000000, 1380803826440108, 03.10.2013 15:37:06
47.637660 -122.193911, 138.000000, 15.000000, 0.000000, 1380803826741274, 03.10.2013 15:37:06
47.637559 -122.193777, 138.000000, 15.000000, 0.000000, 1380803827042699, 03.10.2013 15:37:07
47.637457 -122.193650, 139.000000, 15.000000, 0.000000, 1380803827343352, 03.10.2013 15:37:07
47.637355 -122.193519, 139.000000, 15.000000, 0.000000, 1380803827644821, 03.10.2013 15:37:07
47.637252 -122.193388, 139.000000, 15.000000, 0.000000, 1380803827946190, 03.10.2013 15:37:07
47.637150 -122.193256, 139.000000, 15.000000, 0.000000, 1380803828247644, 03.10.2013 15:37:08
47.637048 -122.193125, 139.000000, 15.000000, 0.000000, 1380803828548690, 03.10.2013 15:37:08
47.636944 -122.193001, 148.000000, 15.000000, 0.000000, 1380803828849210, 03.10.2013 15:37:08
47.636829 -122.192895, 148.000000, 15.000000, 0.000000, 1380803829150593, 03.10.2013 15:37:09
47.636715 -122.192789, 148.000000, 15.000000, 0.000000, 1380803829451917, 03.10.2013 15:37:09
47.636600 -122.192683, 148.000000, 15.000000, 0.000000, 1380803829752715, 03.10.2013 15:37:09
47.636485 -122.192577, 148.000000, 15.000000, 0.000000, 1380803830053144, 03.10.2013 15:37:10
47.636368 -122.192482, 153.000000, 15.000000, 0.000000, 1380803830354633, 03.10.2013 15:37:10
47.636247 -122.192391, 153.000000, 15.000000, 0.000000, 1380803830655857, 03.10.2013 15:37:10
47.636126 -122.192300, 153.000000, 15.000000, 0.000000, 1380803830977842, 03.10.2013 15:37:10
47.636006 -122.192209, 153.000000, 15.000000, 0.000000, 1380803831278990, 03.10.2013 15:37:11
47.635885 -122.192118, 153.000000, 15.000000, 0.000000, 1380803831579554, 03.10.2013 15:37:11
47.635765 -122.192028, 153.000000, 15.000000, 0.000000, 1380803831881058, 03.10.2013 15:37:11
47.635644 -122.191937, 153.000000, 15.000000, 0.000000, 1380803832182423, 03.10.2013 15:37:12
47.635524 -122.191846, 153.000000, 15.000000, 0.000000, 1380803832482977, 03.10.2013 15:37:12
47.635403 -122.191755, 153.000000, 15.000000, 0.000000, 1380803832783569, 03.10.2013 15:37:12
47.635283 -122.191664, 153.000000, 15.000000, 0.000000, 1380803833084355, 03.10.2013 15:37:13
47.635162 -122.191584, 155.000000, 15.000000, 0.000000, 1380803833385712, 03.10.2013 15:37:13
47.635040 -122.191499, 155.000000, 15.000000, 0.000000, 1380803833687237, 03.10.2013 15:37:13
47.634917 -122.191414, 155.000000, 15.000000, 0.000000, 1380803833988641, 03.10.2013 15:37:13
47.634795 -122.191329, 155.000000, 15.000000, 0.000000, 1380803834290145, 03.10.2013 15:37:14
47.634672 -122.191245, 155.000000, 15.000000, 0.000000, 1380803834591509, 03.10.2013 15:37:14
47.634549 -122.191160, 155.000000, 15.000000, 0.000000, 1380803834892793, 03.10.2013 15:37:14
47.634427 -122.191075, 155.000000, 15.000000, 0.000000, 1380803835193697, 03.10.2013 15:37:15
47.634311 -122.190980, 152.000000, 15.000000, 0.000000, 1380803835495433, 03.10.2013 15:37:15
47.634191 -122.190886, 152.000000, 15.000000, 0.000000, 1380803835795927, 03.10.2013 15:37:15
47.634072 -122.190792, 152.000000, 15.000000, 0.000000, 1380803836097292, 03.10.2013 15:37:16
47.633952 -122.190698, 152.000000, 15.000000, 0.000000, 1380803836398082, 03.10.2013 15:37:16
47.633833 -122.190604, 152.000000, 15.000000, 0.000000, 1380803836698592, 03.10.2013 15:37:16
47.633713 -122.190510, 152.000000, 15.000000, 0.000000, 1380803836999971, 03.10.2013 15:37:16
47.633605 -122.190396, 142.000000, 15.000000, 0.000000, 1380803837301080, 03.10.2013 15:37:17
47.633499 -122.190273, 142.000000, 15.000000, 0.000000, 1380803837601660, 03.10.2013 15:37:17
47.633392 -122.190150, 142.000000, 15.000000, 0.000000, 1380803837903101, 03.10.2013 15:37:17
47.633288 -122.190025, 135.000000, 15.000000, 0.000000, 1380803838230838, 03.10.2013 15:37:18
47.633192 -122.189883, 135.000000, 15.000000, 0.000000, 1380803838532206, 03.10.2013 15:37:18
47.633096 -122.189742, 135.000000, 15.000000, 0.000000, 1380803838833591, 03.10.2013 15:37:18
47.633001 -122.189600, 135.000000, 15.000000, 0.000000, 1380803839134967, 03.10.2013 15:37:19
47.632905 -122.189459, 135.000000, 15.000000, 0.000000, 1380803839435934, 03.10.2013 15:37:19
47.632820 -122.189305, 128.000000, 15.000000, 0.000000, 1380803839737465, 03.10.2013 15:37:19
47.632737 -122.189147, 128.000000, 15.000000, 0.000000, 1380803840038933, 03.10.2013 15:37:20
47.632654 -122.188989, 128.000000, 15.000000, 0.000000, 1380803840339747, 03.10.2013 15:37:20
47.632572 -122.188831, 127.000000, 15.000000, 0.000000, 1380803840640987, 03.10.2013 15:37:20
47.632491 -122.188671, 127.000000, 15.000000, 0.000000, 1380803840942162, 03.10.2013 15:37:20
47.632409 -122.188511, 127.000000, 15.000000, 0.000000, 1380803841243035, 03.10.2013 15:37:21
47.632334 -122.188346, 113.000000, 15.000000, 0.000000, 1380803841544038, 03.10.2013 15:37:21
47.632281 -122.188162, 113.000000, 15.000000, 0.000000, 1380803841845218, 03.10.2013 15:37:21
47.632228 -122.187978, 113.000000, 15.000000, 0.000000, 1380803842145809, 03.10.2013 15:37:22
47.632175 -122.187794, 113.000000, 15.000000, 0.000000, 1380803842447176, 03.10.2013 15:37:22
47.632122 -122.187610, 113.000000, 15.000000, 0.000000, 1380803842748538, 03.10.2013 15:37:22
47.632070 -122.187425, 113.000000, 15.000000, 0.000000, 1380803843049171, 03.10.2013 15:37:23
47.632017 -122.187241, 113.000000, 15.000000, 0.000000, 1380803843350226, 03.10.2013 15:37:23
47.631994 -122.187043, 101.000000, 15.000000, 0.000000, 1380803843651427, 03.10.2013 15:37:23
47.631968 -122.186847, 101.000000, 15.000000, 0.000000, 1380803843952159, 03.10.2013 15:37:23
47.631942 -122.186650, 101.000000, 15.000000, 0.000000, 1380803844253685, 03.10.2013 15:37:24
47.631916 -122.186454, 101.000000, 15.000000, 0.000000, 1380803844554844, 03.10.2013 15:37:24
47.631891 -122.186257, 101.000000, 15.000000, 0.000000, 1380803844856148, 03.10.2013 15:37:24
47.631884 -122.186058, 91.000000, 15.000000, 0.000000, 1380803845157460, 03.10.2013 15:37:25
47.631882 -122.185858, 91.000000, 15.000000, 0.000000, 1380803845458832, 03.10.2013 15:37:25
47.631880 -122.185658, 91.000000, 15.000000, 0.000000, 1380803845784177, 03.10.2013 15:37:25
47.631877 -122.185458, 91.000000, 15.000000, 0.000000, 1380803846085463, 03.10.2013 15:37:26
47.631875 -122.185258, 91.000000, 15.000000, 0.000000, 1380803846385844, 03.10.2013 15:37:26
47.631872 -122.185058, 91.000000, 15.000000, 0.000000, 1380803846687640, 03.10.2013 15:37:26
47.631878 -122.184858, 87.000000, 15.000000, 0.000000, 1380803846989035, 03.10.2013 15:37:26
47.631885 -122.184658, 87.000000, 15.000000, 0.000000, 1380803847290679, 03.10.2013 15:37:27
47.631892 -122.184458, 87.000000, 15.000000, 0.000000, 1380803847592203, 03.10.2013 15:37:27
47.631899 -122.184258, 87.000000, 15.000000, 0.000000, 1380803847893524, 03.10.2013 15:37:27
47.631906 -122.184058, 87.000000, 15.000000, 0.000000, 1380803848194188, 03.10.2013 15:37:28
47.631913 -122.183859, 87.000000, 15.000000, 0.000000, 1380803848495595, 03.10.2013 15:37:28
47.631918 -122.183658, 87.000000, 15.000000, 0.000000, 1380803848797029, 03.10.2013 15:37:28
47.631925 -122.183459, 87.000000, 15.000000, 0.000000, 1380803849098398, 03.10.2013 15:37:29
47.631932 -122.183259, 87.000000, 15.000000, 0.000000, 1380803849399737, 03.10.2013 15:37:29
47.631939 -122.183059, 87.000000, 15.000000, 0.000000, 1380803849700777, 03.10.2013 15:37:29
47.631941 -122.182859, 88.000000, 15.000000, 0.000000, 1380803850001454, 03.10.2013 15:37:30
47.631945 -122.182659, 90.000000, 15.000000, 0.000000, 1380803850302782, 03.10.2013 15:37:30
47.631944 -122.182459, 90.000000, 15.000000, 0.000000, 1380803850604200, 03.10.2013 15:37:30
47.631944 -122.182258, 90.000000, 15.000000, 0.000000, 1380803850905572, 03.10.2013 15:37:30
47.631944 -122.182058, 90.000000, 15.000000, 0.000000, 1380803851206946, 03.10.2013 15:37:31
47.631944 -122.181858, 90.000000, 15.000000, 0.000000, 1380803851508293, 03.10.2013 15:37:31
47.631944 -122.181658, 96.000000, 15.000000, 0.000000, 1380803851809715, 03.10.2013 15:37:31
